depth	min95%	max95%	best	accrate
576	12089	12478	12272	39.69
577	12146	12495	12312	42.84
578	12204	12514	12354	46.19
579	12264	12539	12401	49.73
580	12333	12567	12450	53.46
581	12403	12596	12504	57.4
582	12469	12635	12561	61.52
583	12536	12684	12623	65.84
584	12599	12747	12689	70.18
585	12664	12825	12759	74.21
586	12729	12913	12833	77.89
587	12795	13009	12911	81.21
588	12860	13112	12992	84.17
589	12922	13222	13076	86.79
590	12990	13334	13163	89.05
591	13062	13444	13252	90.96
592	13129	13560	13343	92.51
593	13200	13678	13436	93.71
594	13272	13796	13529	94.56
595	13340	13917	13624	95.05
596	13409	14038	13719	95.2
597	13483	14158	13814	94.98
598	13550	14279	13909	94.42
599	13621	14404	14003	93.5
600	13696	14527	14097	92.23
601	13771	14645	14189	90.6
602	13837	14760	14280	88.63
603	13901	14877	14368	86.29
604	13963	14990	14455	83.61
605	14024	15098	14538	80.57
606	14084	15201	14619	77.18
607	14143	15297	14696	73.46
608	14205	15386	14770	69.53
609	14260	15471	14839	65.39
610	14317	15547	14904	61.06
611	14373	15614	14966	56.54
612	14422	15672	15022	51.82
613	14469	15724	15074	46.9
614	14515	15775	15121	41.8
615	14554	15822	15163	36.49
616	14590	15869	15199	30.99
617	14631	15902	15230	25.3
618	14662	15911	15255	19.41
619	14679	15923	15275	13.32
620	14692	15924	15288	7.04
621	14719	15919	15295	0.57
622	14731	15904	15296	-6.1
623	14733	15879	15290	-12.96
624	14746	15842	15277	-20.02
625	14742	15799	15257	-27.28
626	14716	15748	15229	-34.73
627	14698	15690	15195	-42.37
628	14653	15628	15152	-50.21
629	14601	15565	15102	-58.25
630	14538	15484	15044	-66.48
631	14466	15406	14977	-74.9
632	14375	15351	14902	-83.52
633	14266	15290	14819	NA
